id_empresa,nombre_empresa,id_empresa_bandera,direccion,localidad,provincia,region,latitud,longitud
3472,AVENIDA S.R.L.,4,RUTA PROV. 94 Y GÜEMES,CHARATA,CHACO,Noreste,-27.227198,-61.177663
3475,"GUILLERMINA FUEL, GAS & OIL S.R.L.",8,AV. MATE DE LUNA Nº 4295,SAN MIGUEL DE TUCUMAN,TUCUMAN,Cuyo,-26.81945,-65.25797
3476,TALAR COMBUSTIBLE,1,AV.CONSTITUYENTES 2436,TIGRE,BUENOS AIRES,Pampeana,-34.44974,-58.6627
3478,COMERCIAL MANITTA HNOS S.R.L.,2,AZCUENAGA 747 Y BUFANO S/N,LUJAN DE CUYO,MENDOZA,Cuyo,-33.036774,-68.879035
3479,CARIONI RUBEN JOSE RAMON,26,SABINO GIAVENO 011,BRINKMAN,CORDOBA,Centro,-30.864447,-62.037129
3480,ESTACION DE SERVICIOS SHELL CENTRO BEBIDAS SRL,4,SANTA ANA 4574,CORDOBA,CORDOBA,Centro,-31.411433,-64.245174
3483,LA AGRICOLA REGIONAL COOP. LTDA.,2,9 DE JULIO 105,CRESPO,ENTRE RIOS,Centro,-32.02582,-60.30397
3484,CUCCHIARA ANTONIO ALBERTO,2,11 DE ABRIL 205,BAHIA BLANCA,BUENOS AIRES,Pampeana,-38.71255,-62.26754
3486,JUAN FRANCISCO ALZA  (EL PARQUE),2,AV. SARMIENTO Y JUAN B. JUSTO 99,LOBERIA,BUENOS AIRES,Pampeana,-38.16427,-58.78433
3495,ROGELIO CLAVERO E HIJOS (S.H),26,AV. JOSE IGNACIO DE LA ROZA Y P.A DE SARMIENTO,SAN JUAN,SAN JUAN,Cuyo,-31.537998,-68.551518
3500,COM.PRI.AR.S.R.L.,1,RUTA2 KM 114,CHASCOMUS,BUENOS AIRES,Pampeana,-35.515044,-58.023052
3501,PASGAL S.A.,4,ATUEL 1093,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.649838,-58.405482
3503,VENTRONI Y CIA. SCC.,1,BELGRANO Y L.DE LA TORRE,VILLA ELOISA,SANTA FE,Centro,-32.962808,-61.552108
3504,GAS LONGCHAMPS S.A.,28,HIPOLITO YRIGOYEN 19388,LONGCHAMPS,BUENOS AIRES,Pampeana,-34.87312,-58.38911
3505,TRINIDAD PESCIALLO S.A.,2,AVDA. SAN MARTIN 196,ADELIA MARIA,CORDOBA,Centro,-33.63144,-64.02395
3506,FRANCISCO JAIME MENA S.R.L.,4,AV. ROCA 500,SAN MIGUEL DE TUCUMAN,TUCUMAN,Cuyo,-26.843438,-65.207614
3507,PETROTRELEW S.A.,2,AVDA. LA PLATA 1872 Y GUEMES NTE.,TRELEW,CHUBUT,Patagonia,-43.25322,-65.33367
3510,JOSE DI TONDO E HIJOS S.H.,4,MORENO 1183,SAN JORGE,SANTA FE,Centro,-31.89589,-61.86225
3512,ALMIRO SRL,4,JUAN B. ALBERDI 1502,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.6262,-58.44893
3513,RED DE SERVICIOS MEDINA SA,2,RUTA PROV N°5 ACCESO SUR,APOLINARIO SARAVIA,SALTA,Noroeste,-24.731016,-64.193477
3517,RAMIREZ VICTOR HUGO,6,HIPOLITO IRIGOYEN 599,SANTA ROSA DE CALAMUCHITA,CORDOBA,Centro,-32.07169,-64.52837
3519,SERVIS G.S. S.R.L.,6,MONSEÑOR BUFANO 4295,SAN JUSTO,BUENOS AIRES,Pampeana,-34.69111,-58.553455
3525,MARIO BRAVO 605 SA,1,MARIO BRAVO 605,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.602331,-58.416364
3527,JOSE DI TONDO E HIJOS S.H.,4,AVENIDA ALBERDI 229,SAN JORGE,SANTA FE,Centro,-31.89881,-61.84654
3528,COLLIARD Y CÍA.,26,SAN MARTIN Y AMEGHINO 2398,BARADERO,BUENOS AIRES,Pampeana,-33.818,-59.51225
3530,GNC CALAMUCHITA SRL,6,HIPOLITO IRIGOYEN 599,SANTA ROSA DE CALAMUCHITA,CORDOBA,Centro,-32.07169,-64.52837
3531,JOSE DI TONDO E HIJOS S.H.,4,BV. AMERICA 1389,EL TREBOL,SANTA FE,Centro,-32.19569,-61.70029
3533,G.N.C. BRAGADO  S.A.,21,Ruta 5 211,BRAGADO,BUENOS AIRES,Pampeana,-35.141515,-60.458368
3537,PETROLURO S.A.,2,ENTRE RIOS 26,SANTA ROSA,LA PAMPA,Pampeana,-36.61596,-64.28115
3538,NUEVA SHELL EL ALTO - MARIO OSCAR VILLACÉ,4,SARMIENTO 299,ALTA GRACIA,CORDOBA,Centro,-31.656087,-64.437966
3543,CHARATA SRL,4,RUTA 14 KM. 152,COLON,ENTRE RIOS,Centro,-32.257291,-58.236839
3545,GABRIELLI MARIANO Y GABRIELLI EZEQUIEL,2,BOULEVARD LAS FLORES 2,VILLA GIARDINO,CORDOBA,Centro,-31.05051,-64.49919
3549,FLORENTINO LUIS FRANCO,1,AV.LIBERTADOR 1281,LA TORDILLA,CORDOBA,Centro,-31.238935,-63.060584
3552,TORREALDAY S.R.L.,1,Avda Ramirez 2591,PARANA,ENTRE RIOS,Centro,-31.742513,-60.517637
3554,TORREALDAY S.R.L.,4,AVDA. GALAN 1560,PARANA,ENTRE RIOS,Centro,-31.741516,-60.540548
3555,ESTACION DE SERVICIO RUTA 34 S.R.L.,2,RUTA NACIONAL 34 KM 1328.9,METAN,SALTA,Noroeste,-25.49828,-64.98124
3559,DEHEZA S.A.I.C.F.I,4,AV. FIGUEROA ALCORTA 3099,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.5796,-58.40003
3560,PETROSUR S.A.,26,AV. COLON 2888,CORDOBA,CORDOBA,Centro,-31.40269,-64.21924
3568,DEHEZA S.A.I.C.F.I.,4,AV. CORRIENTES 6535,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.588672,-58.450495
3570,DEHEZA S.A.I.C.I.F.I.,4,LIBERTADOR 550,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.589289,-58.381423
3571,DEHEZA S.A.I.C.F.I.,4,AUT. ILLIA ENTRE 7 Y PEAJE,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.57637,-58.39094
3572,RIO DE JANEIRO SA.,2,RIO DE JANEIRO 464,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.61019,-58.43038
3575,DEHEZA S.A.C.I.F.I,4,24 DE NOVIEMBRE E INDEPENDENCIA,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.620218,-58.411008
3577,DEHEZA S.A.I.C.FI.,4,ACCESO OESTE 14800,ITUZAINGO,BUENOS AIRES,Pampeana,-34.6313,-58.6783
3578,SERCAT S.A.,29,AV.DONATO ALVAREZ 7842,ARGUELLO,CORDOBA,Centro,-31.33136,-64.26374
3579,DEHEZA S.A.I.C.F.I,4,ACCESO OESTE KM 3.7,CIUDADELA,BUENOS AIRES,Pampeana,-34.62925,-58.55758
3580,DEHEZA S.A.I.C.F.I,4,AV LIBERTADOR 15301,ACASSUSO,BUENOS AIRES,Pampeana,-34.474133,-58.501979
3584,BUZANCY S.A,2,AV. PTE ILLIA 773,BELLA VISTA,BUENOS AIRES,Pampeana,-34.55868,-58.66639
3585,PETROSUR SA,1,RUTA 7 420,RUFINO,SANTA FE,Centro,-34.28361,-62.69007
3586,DEHEZA S.A.I.C.F.I,4,AV SANTA FE 2858,MARTINEZ,BUENOS AIRES,Pampeana,-34.49751,-58.49742
3590,RADZIUSZ JUAN JOSE,6,JOSE ANDRES LOPEZ ( CALLE 844 ) 2099 ESQ. EVA PERON (CALLE  893 ),SAN FCO.SOLANO,BUENOS AIRES,Pampeana,-34.776702,-58.306688
3592,LEURINO Y NEGRO COMBUSTIBLES S.R.L.,2,DR. ALDO BUSTOS 2105,HUMBOLT,SANTA FE,Centro,-31.40245,-61.08479
3595,BASAVILBASO S.R.L.,1,SAN MARTIN Y JOSE HENANDEZ,SANTA ANITA,ENTRE RIOS,Centro,-32.178445,-58.786654
3597,AVENIDA S.R.L.,1,AV. JONES Y SAN LORENZO,LAS BREÑAS,CHACO,Noreste,-27.092,-61.07706
3601,MULTICENTRO SA,1,BAJADA PUCARA Y BV. PERON,CORDOBA,CORDOBA,Centro,-31.425334,-64.170018
3602,SERVICIOS TORTUGUITAS S.A.,28,CONSTITUYENTES 2096,PILAR,BUENOS AIRES,Pampeana,-34.454303,-58.732678
3603,DEHEZA S.A.I.C.F.I,4,ACCESO NORTE R. TIGRE KM 26.44,TIGRE,BUENOS AIRES,Pampeana,-34.44869,-58.57722
3604,"IACONO, RAFAEL",2,AV. CENTENARIO Nº 4865,EZPELETA,BUENOS AIRES,Pampeana,-34.747583,-58.240368
3612,ALGARROBITOS S.A.,1,CRUCE RUTA PROVINCIAL 6 Y 10,HERNANDO,CORDOBA,Centro,-32.44274,-63.71377
3613,GARAGE Y EST.DE SERV.EL PROGRESO S.A.,2,AV. OLIVERA 1136,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.65122,-58.48211
3614,DEHEZA S.A.I.C.F.I.,4,AV. LIBERTADOR 7920,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.541892,-58.463062
3620,HIPÓLITO SRL,4,LUIS VIALE 441,SAN NICOLAS,BUENOS AIRES,Pampeana,-33.32743,-60.234752
3622,DEHEZA S.A.I.C.I.F.I.,4,RUTA 26 Y ACCESO DEL VISO,DEL VISO,BUENOS AIRES,Pampeana,-34.440106,-58.782852
3623,BASES SA,2,RUTA 22 KM 1463,CUTRAL CO,NEUQUEN,Patagonia,-38.92993,-69.22744
3624,BASES SA,2,OLASCOAGA Y MENDOZA,CUTRAL CO,NEUQUEN,Patagonia,-38.93258,-69.21882
3625,DEL SORDO CARLOS,26,CONSTITUCION 1885,LUJAN,BUENOS AIRES,Pampeana,-34.56881,-59.09519
3627,LUIS MARIA PEREDA,4,RUTA 188 KM.283,CNEL. GRANADA,BUENOS AIRES,Pampeana,-34.80411,-62.19248
3629,DEHEZA S.A.I.C.I.F.I.,4,RUTA 2 KM 115,CHASCOMUS,BUENOS AIRES,Pampeana,-35.52864,-58.01207
3630,ESTACION DE SERVICIOS RABAIOTTI SRL,2,AV UNION 2300,PONTEVEDRA,BUENOS AIRES,Pampeana,-34.75004,-58.70248
3631,BLESER  S.R.L.,28,JULIO A. ROCA 3201,MORENO,BUENOS AIRES,Pampeana,-34.59012,-58.74159
3635,ESTACIÓN 20 DE JULIO SA,2,PRESIDENTE PERÓN 1199,SAN NICOLAS,BUENOS AIRES,Pampeana,-33.35069,-60.23736
3639,CARNICER MICHAEL DANIEL,26,EMILIO CASTELLAR 1003,SAN MIGUEL DE TUCUMAN,TUCUMAN,Cuyo,-26.795869,-65.205407
3643,COLON SRL,4,Av. de los Constituyentes 3516,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.589088,-58.484967
3647,MATEO JOSE LUIS,2,SOLDADO AUSTIN Y GUEMES,TECKA,CHUBUT,Patagonia,-43.49655,-70.80749
3648,HOLAMA S.A.,2,AV.SAN MARTIN 390,PEHUAJO,BUENOS AIRES,Pampeana,-35.82195,-61.89518
3650,MOSCONI S.R.L.,26,AV. MOSCONI 1015,LOMAS DEL MIRADOR,BUENOS AIRES,Pampeana,-34.663147,-58.538452
3655,DEHEZA S.A.I.C.I.F.I.,4,AV. MITRE 3215,SARANDI,BUENOS AIRES,Pampeana,-34.682888,-58.344043
3658,CARNICER MICHAEL DANIEL,26,AV. ROCA 3450,SAN MIGUEL DE TUCUMAN,TUCUMAN,Cuyo,-26.834814,-65.250967
3660,DEHEZA S.A.I.C.I.F.I.,4,AV BUNGE E INTERMEDANOS,PINAMAR,BUENOS AIRES,Pampeana,-37.10911,-56.87829
3662,LAGUNA ALSINA S.R.L.,2,SAN MARTIN Y ROCA,BONIFACIO,BUENOS AIRES,Pampeana,-36.80959,-62.24852
3664,PETROPAMPA S.R.L.,28,ITALIA 6,RIO COLORADO,RIO NEGRO,Patagonia,-38.994351,-64.089718
3665,SERVI-BROWN S.A.,26,PRIMERA JUNTA 257,QUILMES,BUENOS AIRES,Pampeana,-34.731948,-58.248155
3666,DON GOYO COMB. S.A.C.,4,RUTA 41 CASI RUTA 8,S.A. DE ARECO,BUENOS AIRES,Pampeana,-34.266957,-59.454018
3670,"DI TONDO ANTONIO, MARCELO Y ALEJANDRO",4,RUTA 34 KM. 152,SAN MARTIN DE LAS ESCOBAS,SANTA FE,Centro,-31.856,-61.585
3671,DON GOYO COMB. S.A.C.,1,RUTA 8 KM 115.700,SAN ANTONIO DE ARECO,BUENOS AIRES,Pampeana,-34.22913,-59.48594
3672,ATENCIO GUILLERMO TOMÃ¡S,2,BELTRÃ¡N 1490,GODOY CRUZ,MENDOZA,Cuyo,-32.9083,-68.85162
3673,"DI TONDO ANTONIO, MARCELO Y ALEJANDRO",4,9 DE JULIO 895,PIAMONTE,SANTA FE,Centro,-32.14062,-61.978774
3674,DEHEZA S.A.I.C.F.I.,4,AV H. YRIGOYEN 8504 Y P. LUCENA,LOMAS DE ZAMORA,BUENOS AIRES,Pampeana,-34.7546,-58.40124
3675,DON VEGA S.R.L.,2,RUTA NAC.40-KM.576,NONOGASTA,LA RIOJA,Noroeste,-29.30069,-67.50553
3677,RIVAGAS S.A.,2,AV. RIVADAVIA 8101,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.63276,-58.47808
3679,SARDOY HNOS. S.A.C.I.F.I.T.Y A.,3,AVENIDA TIERNEY 401,VICUÑA MACKENNA,CORDOBA,Centro,-33.914305,-64.389089
3682,GASOLEO S.A.,2,AV. JUAN B. JUSTO 9750,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.63464,-58.5276
3685,SARDOY HNOS. S.A.C.I.F.I.T.Y A.,3,RUTA NACIONAL Nº7 586,VICUÑA MACKENNA,CORDOBA,Centro,-33.93124,-64.3951
3687,DALE GAS SA,1,AV. SANTA FE 1166,CAÑADA DE GOMEZ,SANTA FE,Centro,-32.810141,-61.396667
3689,BLESER  S.R.L.,28,AV. DEL LIBERTADOR 5951,MORENO,BUENOS AIRES,Pampeana,-34.60008,-58.758166
3690,RIVAGAS S.A.,2,A. JUAN M. DE ROSAS 4398,SAN JUSTO,BUENOS AIRES,Pampeana,-34.68672,-58.56222
3692,OESTE GNC SA,1,MENDOZA 7508,ROSARIO,SANTA FE,Centro,-32.940323,-60.723574
3695,DEHEZA S.A.I.C.F.I.,4,DIAGONAL 74 2291,LA PLATA,BUENOS AIRES,Pampeana,-34.93032,-57.95378
3697,ORVE SRL,2,RUTA NAC 3 - KM 1848,COMODORO RIVADAVIA,CHUBUT,Patagonia,-45.89625,-67.54226
3698,PETROCAR SRL,1,SAN MARTIN 599,QUITILIPI,CHACO,Noreste,-26.86982,-60.21657
3700,GNC EL ABROJAL S.A.,1,AV. SAVIO 520,SAN NICOLAS,BUENOS AIRES,Pampeana,-33.344438,-60.210062
3701,DEHEZA S.A.I.C.F.I.,4,AV NÂº 7 Y NÂº 641,LA PLATA,BUENOS AIRES,Pampeana,-34.911703,-57.954434
3705,JULIO J. GATTI Y CIA. S.R.L.,4,AV. SAVIO 502,SAN NICOLAS,BUENOS AIRES,Pampeana,-33.344301,-60.210359
3706,PETROPAMPA S.R.L.,28,RUTA 22 - KM.854.5,LA ADELA,LA PAMPA,Pampeana,-38.969403,-64.082053
3707,COOP. TELEFONICA Y OTR.SER. PUBL. DE VIV. Y CONS. TILISARAO LTDA.,26,Av.del centenario 877,TILISARAO,SAN LUIS,Cuyo,-32.74163333,-65.27815278
3708,DEHEZA S.A.I.C.F.I.,4,LINCOLN 3999,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.599479,-58.510271
3710,MARTA BERTOLA,26,RUTA NAC. N 7 KM. 487,LABOULAYE,CORDOBA,Centro,-34.14833,-63.36528
3711,DEL SORDO DONATA RINALDI,26,VERGARA 3036,HURLINGHAM,BUENOS AIRES,Pampeana,-34.60594,-58.63536
3712,ROCCA COMBUSTIBLES S.A.,4,AV. ENTRE RIOS 1890,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.630339,-58.390665
3713,GNC SIGMA SRL,2,Monteagudo 2000,SAN SALVADOR DE JUJUY,JUJUY,Noroeste,-24.21024,-65.28306
3715,ROCCA COMBUSTIBLES S.A.,4,AV. ENTRE RIOS 1803,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.62963,-58.39123
3716,"PETACCIO, ROBERTO LUIS",2,RUTA 8 KM. 206,URQUIZA,BUENOS AIRES,Pampeana,-33.92693,-60.38065
3717,LA PARADA S.R.L.,4,AVENIDA MITRE 385,SAN MIGUEL DE TUCUMAN,TUCUMAN,Cuyo,-26.823127,-65.21705
3718,FLAMARIQUE GUILLERMO DANIEL,4,MITRE 1802 CIUDAD,MENDOZA,MENDOZA,Cuyo,-32.8815,-68.84267
3720,SERVIQUIL S.R.L.,26,Av. Mosconi 2700,QUILMES,BUENOS AIRES,Pampeana,-34.753022,-58.289601
3723,PETROCOR DOMINGO FERNADEZ CAPURRO S.A.,2,Avenida Libertad 7200,CORRIENTES,CORRIENTES,Noreste,-27.46175,-58.7692
3725,FLAMARIQUE GUILLERMO DANIEL,4,COLON 194 ESQ ESPAÑA CIUDAD,MENDOZA,MENDOZA,Cuyo,-32.89483,-68.84298
3726,SUCES. DE A. MAROÑO Y MARIO MAROÑO S.H,2,gutierrez 498,PEHUAJO,BUENOS AIRES,Pampeana,-35.80919,-61.89963
3727,SERVISOL 131 S.A.,26,131 1820,LA PLATA,BUENOS AIRES,Pampeana,-34.953085,-57.95281
3728,ABDALA HNOS.S.R.L.,4,LIBERTAD 2080,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,Noroeste,-27.79833,-64.27723
3729,PETROLIDER S.R.L.,4,AV. COLÓN (S) 1030,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,Noroeste,-27.79913,-64.263279
3731,ESTACION DE SERVICIOS J.V.GONZALEZ.S.A.,2,RUTA 16 ESQUINA SALTA,JOAQUIN V. GONZALEZ,SALTA,Noroeste,-25.12354,-64.12305
3732,GENEMAXX,1,ANTENOR ALVAREZ Y COLÓN,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,Noroeste,-27.779187,-64.274198
3733,SAFARI AUTOMOTORES S.A,2,FRAY LUIS BELTRAN 145,LAVALLE,MENDOZA,Cuyo,-32.72014,-68.59673
3734,GONZALEZ JOSE ROBERTO,26,Av. Urquiza 970,OLAVARRIA,BUENOS AIRES,Pampeana,-36.91441,-60.32755
3739,FIBRAS SRL,4,"Ruta 16 Km 175,2",SAENZ PEÑA,CHACO,Noreste,-26.8127,-60.41502
3740,CRISMI COMBUSTIBLES SRL,26,BELGRANO 810,SAENZ PEÑA,CHACO,Noreste,-26.78526,-60.43847
3743,SILVESTRE ALBERTO J. Y OTROS S.H.,26,DR.BORSOTTI 285,CERRITO,ENTRE RIOS,Centro,-31.58528,-60.0725
3744,LA LOMA DE MATHEU S.A.,26,Av. Sarmiento 3000,MATHEU,BUENOS AIRES,Pampeana,-34.3754,-58.81554
3745,BRAMBILLA JORGE RAUL,28,RUTA NAC Nº 14 KM 366,MOCORETA,CORRIENTES,Noreste,-30.42293,-57.98007
3746,AVENIDA S.R.L.,1,AV. DEL TRABAJO S/N,HERMOSO CAMPO,CHACO,Noreste,-27.609653,-61.340369
3747,ESTACION LIMA S.R.L.,4,Lima 835,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.618063,-58.381766
3752,LA BARROSA S.A.,6,AVDA.CENTENARIO Y AVDA.39,BALCARCE,BUENOS AIRES,Pampeana,-37.85561,-58.26614
3755,LA BARROSA S.A.,1,AVDA.SAN MARTIN E/105 Y 107,BALCARCE,BUENOS AIRES,Pampeana,-37.83866,-58.24556
3757,BAHLER JAVIER A Y RUBEN D,2,Supremo Entrerriano 505,LUCAS GONZALEZ,ENTRE RIOS,Centro,-32.39228,-59.53501
3759,DEHEZA S.A.I.C.F.I.,4,AV. FIGUEROA ALCORTA 7786,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.546514,-58.451933
3762,DEHEZA S.A.I.C.F.I.,4,AV. CRAMER 1691,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.568864,-58.457372
3765,DEHEZA S.A.I.C.F.I.,4,AV. CÓRDOBA 3710,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.597953,-58.419144
3769,DEHEZA S.A.I.C.I.F.I.,4,AV. 7 Y CALLE 532,LA PLATA,BUENOS AIRES,Pampeana,-34.900262,-57.969795
3772,EE SS VIRGEN DE ITATI,4,AV INDEPENDENCIA Y RUTA 12,CORRIENTES,CORRIENTES,Noreste,-27.482909,-58.78238
3777,OSCAR LUIS MORONI,2,RUTA NAC.35 - KM.371,WINIFREDA,LA PAMPA,Pampeana,-36.22259,-64.27767
3785,IGLESIAS HNOS. S.A,2,AVENIDA LIBERTADOR 820,EL CALAFATE,SANTA CRUZ,Patagonia,-50.33819,-72.25938
3788,PETROBIG SRL,7,25 DE MAYO 576,VILLA MUGUETA,SANTA FE,Centro,-33.31085,-61.05755
3789,GIUSTOZZI ERNESTO,1,MARCIAL CANDIOTI 3600,SANTA FE,SANTA FE,Centro,-31.636163,-60.694994
3796,ESTACION DE SERVICIO COLMAN SRL,2,CHACABUCO 159,GUALEGUAY,ENTRE RIOS,Centro,-33.14865,-59.30996
3797,MANANTIALES S.A.,2,AVDA. SAN MARTIN 198 AVDA. SAN MARTIN 198,ROSARIO DE LERMA,SALTA,Noroeste,-24.98427,-65.57523
3798,DEHEZA S.A.I.C.F.I.,4,AV.LIBERTADOR 2365,OLIVOS,BUENOS AIRES,Pampeana,-34.508482,-58.479044
3804,DEHEZA S.A.,4,AV. MARQUEZ Y CETZ,SAN ISIDRO,BUENOS AIRES,Pampeana,-34.493205,-58.548766
3805,OSCAR EMILIO BARRAZA S.R.L.,26,LAS HERAS 525,GRAL. LA MADRID,BUENOS AIRES,Pampeana,-37.24601,-61.263834
3807,CARLOS JOSE GABAGLIO E HIJOS SA,4,AVDA.SAVIO 1560,RIO TERCERO,CORDOBA,Centro,-32.170275,-64.133865
3808,COMBUSTIBLES EL RODEO S.A.,2,AV.SAN MARTÍN 912,VILLA RAMALLO,BUENOS AIRES,Pampeana,-33.49457,-60.05963
3809,DEHEZA S.A.I.C.I.F.I.,4,RUTA NAC. 9 KM 92,ZARATE,BUENOS AIRES,Pampeana,-34.11047,-59.12373
3815,DEHEZA S.A.I.C.F.I.,4,AV. PASEO COLON 849,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.618076,-58.369675
3818,DEHEZA S.A.I.C.I.F.I.,4,MAZA 391/97,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.615516,-58.415992
3819,ESTACION DEL CERRO SRL,2,RUTA NAC. 38 KM. 82,CAPILLA DEL MONTE,CORDOBA,Centro,-30.86758,-64.53378
3820,DEHEZA S.A.I.C.I.F.I.,4,AV. GRAL. PAZ 5400- MANO PROVINCIA.,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.55919,-58.5049
3821,DEHEZA S.A.I.C.I.F.I.,4,AV. GRAL. PAZ 5500- MANO CAPITAL.,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.56034,-58.50486
3822,DEHEZA S.A.I.C.I.F.I.,4,TRES ARROYOS 3802,SARANDI,BUENOS AIRES,Pampeana,-34.677183,-58.33156
3825,DEHEZA S.A.I.C.F.I.,4,AV. CABILDO 4701,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.54138,-58.47375
3826,DEHEZA S.A.I.C.F.I.,4,AV. LIBERTADOR 14002,MARTINEZ,BUENOS AIRES,Pampeana,-34.482588,-58.490708
3827,DEHEZA S.A.I.C.FI.,4,ACCESO NORTE R TIGRE KM 26.4,SAN FERNANDO,BUENOS AIRES,Pampeana,-34.44852,-58.57654
3828,DEHEZA S.A.I.C.F.I.,4,Av.Diaz Velez 4368,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.608906,-58.429011
3829,DEHEZA S.A.I.C.F.I.,4,RUTA 2 KM 298,LAS ARMAS,BUENOS AIRES,Pampeana,-37.06578,-57.83757
3831,VERGARA COMBUSTIBLES SRL,2,AV.VERGARA 3702,HURLINGHAM,BUENOS AIRES,Pampeana,-34.59866,-58.63597
3832,COLPRIM SRL,29,H. YRIGOYEN 14082,BURZACO,BUENOS AIRES,Pampeana,-34.817926,-58.394915
3833,OSAMPE SRL,1,Av.ESPORA Y PARANA S/N,BURZACO,BUENOS AIRES,Pampeana,-34.83434,-58.38457
3834,MARISA CENTENARO Y CÍA. S.R.L.,4,RUTA NAC. 9 Y RUTA PROV. 13 (o calle Juan B. Alberdi 622),PILAR,CORDOBA,Centro,-31.68512,-63.87617
3836,SANTIAGO MASSON & CIA S.C.DE C.E I.,2,RUTA NACIONAL N 3 KM. 361,CHILLAR,BUENOS AIRES,Pampeana,-37.3159,-59.97198
3838,EL CRUCE S.A.,2,Av. Alvear 2399,RESISTENCIA,CHACO,Noreste,-27.43944,-59.01468
3844,PETROLURO S.A.,1,URIBURU,URIBURU,LA PAMPA,Pampeana,-36.508664,-63.860347
3845,TRIMAG S.A.,2,MALVINAS ARGENTINAS 108,MIGUEL RIGLOS,LA PAMPA,Pampeana,-36.85395,-63.68845
3848,RICSAGAS S. A.,1,AV J. DE GARAY 3702,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.631585,-58.416726
3849,PATRIGAS S. A.,2,AV. REG. DE PATRICIOS 1302,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.642033,-58.36878
3852,TURCUMAN HNOS. S.C.C.,4,Ruta 20 y Lenadro N Alem s/n,CAUCETE,SAN JUAN,Cuyo,-31.658633,-68.273608
3853,CÍA. ULTRAGAS S.A.,2,RUTA NAC. 36 KM. 664 1/2,ELENA,CORDOBA,Centro,-32.57741,-64.38971
3854,CONCEPCIÓN SERVICIOS S.A.,6,BALBIN Y UNCAL 550,CONCEPCION DEL URUGUAY,ENTRE RIOS,Centro,-32.47866,-58.26249
3856,COMBYLU S.A.,3,28 N° 5,LA PLATA,BUENOS AIRES,Pampeana,-34.9205585539992,-57.9905032073402
3859,"COCOMAZZI MIGUEL, MIGUEL A Y CLAUDIO SH",26,PROVINCIAS UNIDAS 2902,ROSARIO,SANTA FE,Centro,-32.96316,-60.711926
3864,SUCESION FERNANDO J. AVILA,2,AVDA. REPÚBLICA DEL LÍBANO Nº 1102,SAN MIGUEL DE TUCUMAN,TUCUMAN,Cuyo,-26.81297,-65.21493
3873,MMAG SRL,8,colon 1501,CORDOBA,CORDOBA,Centro,-31.40783,-64.20366
3875,COMBUSTIBLES CENTRAL S.R.L.,4,BELGRANO ESQ. IRIGOYEN,VILLA ANGELA,CHACO,Noreste,-27.57854,-60.71534
3876,SUC DE ROBERTO SAMAN SRL,2,25 DE MAYO 249 33,CHICOANA,SALTA,Noroeste,-25.10483,-65.53392
3877,JALLEY CARLOS ALBERTO,1,RUTA PROV. 71 EMP.15,CHOLILA,CHUBUT,Patagonia,-42.506405,-71.465814
3880,GMS PETROFIN S.A.,1,AV. LOPEZ Y PLANES Nº 54,CERES,SANTA FE,Centro,-29.87725,-61.93866
3881,VELEZ SARSFIELD 30 S.R.L.,1,VELEZ SARSFIELD 30,TEMPERLEY,BUENOS AIRES,Pampeana,-34.761144,-58.38582
