ID_Legal,Nombre_de_Compania,Domicilio,Ciudad,Provincia,Region,Tipo_Producto,Precio,Fecha,Compania_Bandera,Latitud,Longitud
30-55756040-4,KILOMETRO 352 S.R.L.,JUAN BAUTISTA ALBERDI 908,CARCARAÑA,SANTA FE,CENTRO,Pretol Premium - 95 Octane,376.0,23/10/2023,YPF,-32.86138,-61.15872
30-55756040-4,KILOMETRO 352 S.R.L.,JUAN BAUTISTA ALBERDI 908,CARCARAÑA,SANTA FE,CENTRO,Pretol Undeladed - 95/98 Octane,298.0,23/10/2023,YPF,-32.86138,-61.15872
30-69887189-6,CENTRO BEBIDAS SRL,COLECT RP 28 ESQ 9 DE JULIO,TANTI,CORDOBA,CENTRO,Gasoil Grade 3,520.0,26/10/2023,SHELL C.A.P.S.A.,-31.359315,-64.55065
30-69887189-6,CENTRO BEBIDAS SRL,COLECT RP 28 ESQ 9 DE JULIO,TANTI,CORDOBA,CENTRO,Compressed Natural Gas,209.8,23/10/2023,SHELL C.A.P.S.A.,-31.359315,-64.55065
30-69887189-6,CENTRO BEBIDAS SRL,COLECT RP 28 ESQ 9 DE JULIO,TANTI,CORDOBA,CENTRO,Pretol Premium - 95 Octane,476.6,26/10/2023,SHELL C.A.P.S.A.,-31.359315,-64.55065
30-69887189-6,CENTRO BEBIDAS SRL,COLECT RP 28 ESQ 9 DE JULIO,TANTI,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,387.5,26/10/2023,SHELL C.A.P.S.A.,-31.359315,-64.55065
20-26555896-9,COCORDANO CESAR ANDRES,"SAN MARTIN 1162 LA CARLOTA, CORDOBA",LA CARLOTA,CORDOBA,CENTRO,Gasoil Grade 2,366.3,26/10/2023,SHELL C.A.P.S.A.,-33.431078,-63.300753
30-61553006-5,KINKA S.A.,AV.RAUL S. ORTIZ 1406,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Gasoil Grade 2,147.2,23/08/2022,SHELL C.A.P.S.A.,-34.591919,-58.426945
30-61553006-5,KINKA S.A.,AV.RAUL S. ORTIZ 1406,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Gasoil Grade 3,407.5,27/10/2023,SHELL C.A.P.S.A.,-34.591919,-58.426945
30-61553006-5,KINKA S.A.,AV.RAUL S. ORTIZ 1406,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Pretol Premium - 95 Octane,360.5,27/10/2023,SHELL C.A.P.S.A.,-34.591919,-58.426945
30-61553006-5,KINKA S.A.,AV.RAUL S. ORTIZ 1406,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Pretol Undeladed - 95/98 Octane,286.7,27/10/2023,SHELL C.A.P.S.A.,-34.591919,-58.426945
30-57836777-9,KLIVE S.A.,COLPAYO 406,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Gasoil Grade 2,266.0,23/10/2023,YPF,-34.61583,-58.44207
30-57836777-9,KLIVE S.A.,COLPAYO 406,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Gasoil Grade 3,363.0,23/10/2023,YPF,-34.61583,-58.44207
30-57836777-9,KLIVE S.A.,COLPAYO 406,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Pretol Premium - 95 Octane,318.0,23/10/2023,YPF,-34.61583,-58.44207
30-57836777-9,KLIVE S.A.,COLPAYO 406,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Pretol Undeladed - 95/98 Octane,248.0,23/10/2023,YPF,-34.61583,-58.44207
20-26555896-9,COCORDANO CESAR ANDRES,"SAN MARTIN 1162 LA CARLOTA, CORDOBA",LA CARLOTA,CORDOBA,CENTRO,Gasoil Grade 3,457.9,26/10/2023,SHELL C.A.P.S.A.,-33.431078,-63.300753
20-26555896-9,COCORDANO CESAR ANDRES,"SAN MARTIN 1162 LA CARLOTA, CORDOBA",LA CARLOTA,CORDOBA,CENTRO,Pretol Premium - 95 Octane,403.7,26/10/2023,SHELL C.A.P.S.A.,-33.431078,-63.300753
20-26555896-9,COCORDANO CESAR ANDRES,"SAN MARTIN 1162 LA CARLOTA, CORDOBA",LA CARLOTA,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,329.8,26/10/2023,SHELL C.A.P.S.A.,-33.431078,-63.300753
30-71510056-4,COMBUSTIBLES AFA S.A.,AVENIDA FUERZA AEREA 2750,CORDOBA,CORDOBA,CENTRO,Gasoil Grade 2,317.0,23/10/2023,YPF,-31.430997,-64.225192
30-70839168-5,KM 248 S.R.L,RUTA 14 KM 248,COLONIA YERUA,ENTRE RIOS,CENTRO,Gasoil Grade 2,336.0,23/10/2023,YPF,-31.45352,-58.13372
30-70839168-5,KM 248 S.R.L,RUTA 14 KM 248,COLONIA YERUA,ENTRE RIOS,CENTRO,Gasoil Grade 3,431.0,23/10/2023,YPF,-31.45352,-58.13372
30-70839168-5,KM 248 S.R.L,RUTA 14 KM 248,COLONIA YERUA,ENTRE RIOS,CENTRO,Pretol Premium - 95 Octane,388.0,23/10/2023,YPF,-31.45352,-58.13372
30-70839168-5,KM 248 S.R.L,RUTA 14 KM 248,COLONIA YERUA,ENTRE RIOS,CENTRO,Pretol Undeladed - 95/98 Octane,306.0,23/10/2023,YPF,-31.45352,-58.13372
30-70743658-8,KM 325 S.R.L.,RUTA NAC. 11 KM 325,SAN LORENZO,SANTA FE,CENTRO,Gasoil Grade 2,335.3,23/10/2023,GULF,-32.77304,-60.729785
30-70743658-8,KM 325 S.R.L.,RUTA NAC. 11 KM 325,SAN LORENZO,SANTA FE,CENTRO,Gasoil Grade 3,428.0,24/10/2023,GULF,-32.77304,-60.729785
30-70743658-8,KM 325 S.R.L.,RUTA NAC. 11 KM 325,SAN LORENZO,SANTA FE,CENTRO,Pretol Premium - 95 Octane,386.9,24/10/2023,GULF,-32.77304,-60.729785
30-70743658-8,KM 325 S.R.L.,RUTA NAC. 11 KM 325,SAN LORENZO,SANTA FE,CENTRO,Pretol Undeladed - 95/98 Octane,306.0,24/10/2023,GULF,-32.77304,-60.729785
30-71510056-4,COMBUSTIBLES AFA S.A.,AVENIDA FUERZA AEREA 2750,CORDOBA,CORDOBA,CENTRO,Gasoil Grade 3,405.0,23/10/2023,YPF,-31.430997,-64.225192
30-71510056-4,COMBUSTIBLES AFA S.A.,AVENIDA FUERZA AEREA 2750,CORDOBA,CORDOBA,CENTRO,Compressed Natural Gas,209.9,19/10/2023,YPF,-31.430997,-64.225192
30-70901524-5,KM711 SA,RUTA NAC.N°3 km 711,VILLARINO,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,317.4,06/10/2023,PUMA,-38.71116,-62.50134
30-70901524-5,KM711 SA,RUTA NAC.N°3 km 711,VILLARINO,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,423.0,06/10/2023,PUMA,-38.71116,-62.50134
30-70901524-5,KM711 SA,RUTA NAC.N°3 km 711,VILLARINO,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,385.3,06/10/2023,PUMA,-38.71116,-62.50134
30-70901524-5,KM711 SA,RUTA NAC.N°3 km 711,VILLARINO,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,302.2,06/10/2023,PUMA,-38.71116,-62.50134
30-71041561-3,KM.808 S.R.L.,RUTA NACIONAL 3 KM. 808,PEDRO LURO,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,363.9,26/10/2023,SHELL C.A.P.S.A.,-39.51424,-62.67488
30-71041561-3,KM.808 S.R.L.,RUTA NACIONAL 3 KM. 808,PEDRO LURO,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,447.1,26/10/2023,SHELL C.A.P.S.A.,-39.51424,-62.67488
30-71041561-3,KM.808 S.R.L.,RUTA NACIONAL 3 KM. 808,PEDRO LURO,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,349.7,26/10/2023,SHELL C.A.P.S.A.,-39.51424,-62.67488
30-71041561-3,KM.808 S.R.L.,RUTA NACIONAL 3 KM. 808,PEDRO LURO,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,285.3,26/10/2023,SHELL C.A.P.S.A.,-39.51424,-62.67488
30-64157021-0,KOFEGAS SA,GAONA 2501,RAMOS MEJIA,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,298.0,23/10/2023,YPF,-34.63773,-58.56464
30-64157021-0,KOFEGAS SA,GAONA 2501,RAMOS MEJIA,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,382.0,23/10/2023,YPF,-34.63773,-58.56464
30-64157021-0,KOFEGAS SA,GAONA 2501,RAMOS MEJIA,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,109.0,26/08/2023,YPF,-34.63773,-58.56464
30-64157021-0,KOFEGAS SA,GAONA 2501,RAMOS MEJIA,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,358.0,23/10/2023,YPF,-34.63773,-58.56464
30-64157021-0,KOFEGAS SA,GAONA 2501,RAMOS MEJIA,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,282.0,23/10/2023,YPF,-34.63773,-58.56464
30-66149642-4,KOMO SAICI,RUTA 8 Nº 5050 o KM. 18,SAN MARTIN,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,298.0,23/10/2023,YPF,-34.56414,-58.57438
30-66149642-4,KOMO SAICI,RUTA 8 Nº 5050 o KM. 18,SAN MARTIN,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,382.0,23/10/2023,YPF,-34.56414,-58.57438
30-66149642-4,KOMO SAICI,RUTA 8 Nº 5050 o KM. 18,SAN MARTIN,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,119.9,28/09/2023,YPF,-34.56414,-58.57438
30-66149642-4,KOMO SAICI,RUTA 8 Nº 5050 o KM. 18,SAN MARTIN,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,358.0,23/10/2023,YPF,-34.56414,-58.57438
30-66149642-4,KOMO SAICI,RUTA 8 Nº 5050 o KM. 18,SAN MARTIN,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,282.0,23/10/2023,YPF,-34.56414,-58.57438
30-71510056-4,COMBUSTIBLES AFA S.A.,AVENIDA FUERZA AEREA 2750,CORDOBA,CORDOBA,CENTRO,Pretol Premium - 95 Octane,379.0,23/10/2023,YPF,-31.430997,-64.225192
30-71510056-4,COMBUSTIBLES AFA S.A.,AVENIDA FUERZA AEREA 2750,CORDOBA,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,297.0,23/10/2023,YPF,-31.430997,-64.225192
33-71225661-9,COMBUSTIBLES DANIELE S.A.,AV. BALTOLOME MITRE 121 (RP13),SACANTA,CORDOBA,CENTRO,Gasoil Grade 2,401.7,26/10/2023,SHELL C.A.P.S.A.,-31.6648,-63.05368
33-71225661-9,COMBUSTIBLES DANIELE S.A.,AV. BALTOLOME MITRE 121 (RP13),SACANTA,CORDOBA,CENTRO,Gasoil Grade 3,474.1,26/10/2023,SHELL C.A.P.S.A.,-31.6648,-63.05368
33-71225661-9,COMBUSTIBLES DANIELE S.A.,AV. BALTOLOME MITRE 121 (RP13),SACANTA,CORDOBA,CENTRO,Pretol Premium - 95 Octane,419.8,26/10/2023,SHELL C.A.P.S.A.,-31.6648,-63.05368
33-71225661-9,COMBUSTIBLES DANIELE S.A.,AV. BALTOLOME MITRE 121 (RP13),SACANTA,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,340.4,26/10/2023,SHELL C.A.P.S.A.,-31.6648,-63.05368
30-71753044-2,COMBUSTIBLES RIOJANOS SAS,AVDA ORTIZ DE OCAMPO ESQUINA CERRO AZUL 0,LA FALDA,CORDOBA,CENTRO,Gasoil Grade 2,418.0,27/10/2023,AXION,-31.089151,-64.488913
30-71753044-2,COMBUSTIBLES RIOJANOS SAS,AVDA ORTIZ DE OCAMPO ESQUINA CERRO AZUL 0,LA FALDA,CORDOBA,CENTRO,Gasoil Grade 3,484.0,27/10/2023,AXION,-31.089151,-64.488913
30-64798389-4,KUANTOKI S.A.,ALBERTI 1108,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Compressed Natural Gas,98.95,29/08/2023,BLANCA,-34.62229,-58.40046
30-56845950-0,KUKE S.R.L.,AV DIRECTORIO 1796,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Gasoil Grade 2,36.7,01/03/2019,AXION,-34.63119,-58.4529
30-56845950-0,KUKE S.R.L.,AV DIRECTORIO 1796,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Gasoil Grade 3,390.0,24/10/2023,AXION,-34.63119,-58.4529
30-56845950-0,KUKE S.R.L.,AV DIRECTORIO 1796,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Pretol Premium - 95 Octane,351.9,24/10/2023,AXION,-34.63119,-58.4529
30-56845950-0,KUKE S.R.L.,AV DIRECTORIO 1796,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Pretol Undeladed - 95/98 Octane,279.9,24/10/2023,AXION,-34.63119,-58.4529
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,GUEMES 312 - ESQUINA BELGRANO,SANTA ROSA,SALTA,NOA,Gasoil Grade 2,328.0,23/10/2023,YPF,-23.39492,-64.42724
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,GUEMES 312 - ESQUINA BELGRANO,SANTA ROSA,SALTA,NOA,Gasoil Grade 3,408.0,23/10/2023,YPF,-23.39492,-64.42724
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,GUEMES 312 - ESQUINA BELGRANO,SANTA ROSA,SALTA,NOA,Pretol Premium - 95 Octane,364.0,23/10/2023,YPF,-23.39492,-64.42724
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,GUEMES 312 - ESQUINA BELGRANO,SANTA ROSA,SALTA,NOA,Pretol Undeladed - 95/98 Octane,293.0,23/10/2023,YPF,-23.39492,-64.42724
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,RUTA NACIONAL 34,GRAL.MOSCONI,SALTA,NOA,Gasoil Grade 2,328.0,23/10/2023,YPF,-22.74314,-63.81824
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,RUTA NACIONAL 34,GRAL.MOSCONI,SALTA,NOA,Gasoil Grade 3,421.0,23/10/2023,YPF,-22.74314,-63.81824
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,RUTA NACIONAL 34,GRAL.MOSCONI,SALTA,NOA,Pretol Premium - 95 Octane,364.0,23/10/2023,YPF,-22.74314,-63.81824
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,RUTA NACIONAL 34,GRAL.MOSCONI,SALTA,NOA,Pretol Undeladed - 95/98 Octane,293.0,23/10/2023,YPF,-22.74314,-63.81824
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,RUTA NACIONAL 34 Y 50,PICHANAL,SALTA,NOA,Gasoil Grade 2,328.0,23/10/2023,YPF,-23.30956,-64.2209
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,RUTA NACIONAL 34 Y 50,PICHANAL,SALTA,NOA,Gasoil Grade 3,421.0,23/10/2023,YPF,-23.30956,-64.2209
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,RUTA NACIONAL 34 Y 50,PICHANAL,SALTA,NOA,Compressed Natural Gas,142.9,04/08/2023,YPF,-23.30956,-64.2209
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,RUTA NACIONAL 34 Y 50,PICHANAL,SALTA,NOA,Pretol Premium - 95 Octane,364.0,23/10/2023,YPF,-23.30956,-64.2209
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,RUTA NACIONAL 34 Y 50,PICHANAL,SALTA,NOA,Pretol Undeladed - 95/98 Octane,293.0,23/10/2023,YPF,-23.30956,-64.2209
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,ruta 34 1348,EMBARCACION,SALTA,NOA,Gasoil Grade 2,328.0,23/10/2023,YPF,-23.19622,-64.08948
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,ruta 34 1348,EMBARCACION,SALTA,NOA,Gasoil Grade 3,421.0,23/10/2023,YPF,-23.19622,-64.08948
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,ruta 34 1348,EMBARCACION,SALTA,NOA,Pretol Premium - 95 Octane,364.0,23/10/2023,YPF,-23.19622,-64.08948
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,ruta 34 1348,EMBARCACION,SALTA,NOA,Pretol Undeladed - 95/98 Octane,293.0,23/10/2023,YPF,-23.19622,-64.08948
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,RUTA NACIONAL 34 Y 81,GRAL.MOSCONI,SALTA,NOA,Gasoil Grade 2,271.1,08/07/2023,BLANCA,-23.019875,-63.908667
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,RUTA NACIONAL 34 Y 81,GRAL.MOSCONI,SALTA,NOA,Gasoil Grade 3,347.6,08/07/2023,BLANCA,-23.019875,-63.908667
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,RUTA NACIONAL 34 Y 81,GRAL.MOSCONI,SALTA,NOA,Pretol Premium - 95 Octane,300.3,08/07/2023,BLANCA,-23.019875,-63.908667
33-63907382-9,KYM S.A.C.A.F.I.C.F.T.S.,RUTA NACIONAL 34 Y 81,GRAL.MOSCONI,SALTA,NOA,Pretol Undeladed - 95/98 Octane,243.2,08/07/2023,BLANCA,-23.019875,-63.908667
30-66053525-6,LA 251 S.R.L.,RUTA 3 S/N,SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Gasoil Grade 2,304.0,23/10/2023,YPF,-40.71141,-65.00407
30-66053525-6,LA 251 S.R.L.,RUTA 3 S/N,SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Gasoil Grade 3,374.0,23/10/2023,YPF,-40.71141,-65.00407
30-66053525-6,LA 251 S.R.L.,RUTA 3 S/N,SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Pretol Premium - 95 Octane,305.0,23/10/2023,YPF,-40.71141,-65.00407
30-66053525-6,LA 251 S.R.L.,RUTA 3 S/N,SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Pretol Undeladed - 95/98 Octane,246.0,23/10/2023,YPF,-40.71141,-65.00407
30-64748902-4,LA ACROPOLIS SA,AV 25 DE MAYO 1193,ESCOBAR,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,349.7,09/10/2023,SHELL C.A.P.S.A.,-34.353733,-58.795707
30-64748902-4,LA ACROPOLIS SA,AV 25 DE MAYO 1193,ESCOBAR,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,415.9,09/10/2023,SHELL C.A.P.S.A.,-34.353733,-58.795707
30-64748902-4,LA ACROPOLIS SA,AV 25 DE MAYO 1193,ESCOBAR,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,129.9,09/10/2023,SHELL C.A.P.S.A.,-34.353733,-58.795707
30-64748902-4,LA ACROPOLIS SA,AV 25 DE MAYO 1193,ESCOBAR,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,380.9,09/10/2023,SHELL C.A.P.S.A.,-34.353733,-58.795707
30-64748902-4,LA ACROPOLIS SA,AV 25 DE MAYO 1193,ESCOBAR,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,304.5,09/10/2023,SHELL C.A.P.S.A.,-34.353733,-58.795707
30-71753044-2,COMBUSTIBLES RIOJANOS SAS,AVDA ORTIZ DE OCAMPO ESQUINA CERRO AZUL 0,LA FALDA,CORDOBA,CENTRO,Compressed Natural Gas,209.9,19/10/2023,AXION,-31.089151,-64.488913
30-71753044-2,COMBUSTIBLES RIOJANOS SAS,AVDA ORTIZ DE OCAMPO ESQUINA CERRO AZUL 0,LA FALDA,CORDOBA,CENTRO,Pretol Premium - 95 Octane,451.0,27/10/2023,AXION,-31.089151,-64.488913
30-71753044-2,COMBUSTIBLES RIOJANOS SAS,AVDA ORTIZ DE OCAMPO ESQUINA CERRO AZUL 0,LA FALDA,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,365.0,27/10/2023,AXION,-31.089151,-64.488913
33-71106329-9,COMERCIAL RANQUELES S.R.L.,AV. 9 DE JULIO 693,CNEL. MOLDES,CORDOBA,CENTRO,Gasoil Grade 2,377.9,18/10/2023,AXION,-33.62627,-64.60398
33-71106329-9,COMERCIAL RANQUELES S.R.L.,AV. 9 DE JULIO 693,CNEL. MOLDES,CORDOBA,CENTRO,Gasoil Grade 3,459.8,18/10/2023,AXION,-33.62627,-64.60398
33-71106329-9,COMERCIAL RANQUELES S.R.L.,AV. 9 DE JULIO 693,CNEL. MOLDES,CORDOBA,CENTRO,Pretol Premium - 95 Octane,399.6,18/10/2023,AXION,-33.62627,-64.60398
33-71106329-9,COMERCIAL RANQUELES S.R.L.,AV. 9 DE JULIO 693,CNEL. MOLDES,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,322.9,18/10/2023,AXION,-33.62627,-64.60398
33-65069044-9,CONTIGAS SRL,Int. J. Loinas 1176,MARCOS JUAREZ,CORDOBA,CENTRO,Compressed Natural Gas,211.0,24/10/2023,BLANCA,-32.686745,-62.105394
30-53342225-6,COOPERATIVA AGRICOLA GANADERA LEONES LIMITADA,ALMIRANTE BROWN Y BOULEVAR COLON,LEONES,CORDOBA,CENTRO,Gasoil Grade 2,29.5,08/08/2018,YPF,-32.662662,-62.303859
30-71634732-6,COPES SAS,COLON 1501,CORDOBA,CORDOBA,CENTRO,Gasoil Grade 2,339.2,25/10/2023,PUMA,-31.40783,-64.20366
30-71634732-6,COPES SAS,COLON 1501,CORDOBA,CORDOBA,CENTRO,Gasoil Grade 3,427.3,25/10/2023,PUMA,-31.40783,-64.20366
30-71634732-6,COPES SAS,COLON 1501,CORDOBA,CORDOBA,CENTRO,Compressed Natural Gas,208.9,24/10/2023,PUMA,-31.40783,-64.20366
30-71634732-6,COPES SAS,COLON 1501,CORDOBA,CORDOBA,CENTRO,Pretol Premium - 95 Octane,394.2,25/10/2023,PUMA,-31.40783,-64.20366
30-71634732-6,COPES SAS,COLON 1501,CORDOBA,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,305.9,25/10/2023,PUMA,-31.40783,-64.20366
33-50404708-9,LA AGRICOLA REGIONAL COOP. LTDA.,9 DE JULIO 105,CRESPO,ENTRE RIOS,CENTRO,Gasoil Grade 2,336.0,23/10/2023,YPF,-32.02582,-60.30397
33-50404708-9,LA AGRICOLA REGIONAL COOP. LTDA.,9 DE JULIO 105,CRESPO,ENTRE RIOS,CENTRO,Gasoil Grade 3,430.0,23/10/2023,YPF,-32.02582,-60.30397
33-50404708-9,LA AGRICOLA REGIONAL COOP. LTDA.,9 DE JULIO 105,CRESPO,ENTRE RIOS,CENTRO,Pretol Premium - 95 Octane,375.0,23/10/2023,YPF,-32.02582,-60.30397
33-50404708-9,LA AGRICOLA REGIONAL COOP. LTDA.,9 DE JULIO 105,CRESPO,ENTRE RIOS,CENTRO,Pretol Undeladed - 95/98 Octane,296.0,23/10/2023,YPF,-32.02582,-60.30397
30-71795575-3,CÓRDOBA ENERGÍA S.A.S,AV DEL LIBERTADOR 1980,ALTA GRACIA,CORDOBA,CENTRO,Gasoil Grade 2,423.4,24/10/2023,AXION,-31.658682,-64.409942
30-71795575-3,CÓRDOBA ENERGÍA S.A.S,AV DEL LIBERTADOR 1980,ALTA GRACIA,CORDOBA,CENTRO,Gasoil Grade 3,503.8,24/10/2023,AXION,-31.658682,-64.409942
30-71795575-3,CÓRDOBA ENERGÍA S.A.S,AV DEL LIBERTADOR 1980,ALTA GRACIA,CORDOBA,CENTRO,Pretol Premium - 95 Octane,464.2,24/10/2023,AXION,-31.658682,-64.409942
30-71795575-3,CÓRDOBA ENERGÍA S.A.S,AV DEL LIBERTADOR 1980,ALTA GRACIA,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,372.3,24/10/2023,AXION,-31.658682,-64.409942
30-66936075-0,CORTONA Y PAUTASSO S.A.,BV. ASCASUBI ESQ. AVELLANEDA,BELL VILLE,CORDOBA,CENTRO,Gasoil Grade 2,389.9,23/10/2023,SHELL C.A.P.S.A.,-32.6283,-62.68496
30-66936075-0,CORTONA Y PAUTASSO S.A.,BV. ASCASUBI ESQ. AVELLANEDA,BELL VILLE,CORDOBA,CENTRO,Gasoil Grade 3,459.9,23/10/2023,SHELL C.A.P.S.A.,-32.6283,-62.68496
33-50404708-9,LA AGRICOLA REGIONAL COOP. LTDA.,Ruta Prov N° 11 - Km 40,DIAMANTE,ENTRE RIOS,CENTRO,Gasoil Grade 2,336.0,23/10/2023,YPF,-32.07875,-60.59508
33-50404708-9,LA AGRICOLA REGIONAL COOP. LTDA.,Ruta Prov N° 11 - Km 40,DIAMANTE,ENTRE RIOS,CENTRO,Gasoil Grade 3,430.0,23/10/2023,YPF,-32.07875,-60.59508
33-50404708-9,LA AGRICOLA REGIONAL COOP. LTDA.,Ruta Prov N° 11 - Km 40,DIAMANTE,ENTRE RIOS,CENTRO,Pretol Premium - 95 Octane,375.0,23/10/2023,YPF,-32.07875,-60.59508
33-50404708-9,LA AGRICOLA REGIONAL COOP. LTDA.,Ruta Prov N° 11 - Km 40,DIAMANTE,ENTRE RIOS,CENTRO,Pretol Undeladed - 95/98 Octane,296.0,23/10/2023,YPF,-32.07875,-60.59508
30-66936075-0,CORTONA Y PAUTASSO S.A.,BV. ASCASUBI ESQ. AVELLANEDA,BELL VILLE,CORDOBA,CENTRO,Pretol Premium - 95 Octane,409.8,23/10/2023,SHELL C.A.P.S.A.,-32.6283,-62.68496
30-66936075-0,CORTONA Y PAUTASSO S.A.,BV. ASCASUBI ESQ. AVELLANEDA,BELL VILLE,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,331.5,23/10/2023,SHELL C.A.P.S.A.,-32.6283,-62.68496
30-66936075-0,CORTONA Y PAUTASSO S.A.,RUTA 9 KM 530,BALLESTEROS,CORDOBA,CENTRO,Gasoil Grade 2,389.9,23/10/2023,SHELL C.A.P.S.A.,-32.538003,-62.979085
30-69718355-4,LA ANGOSTURA SRL,RUTA 304 KM 27,MACOMITAS,TUCUMAN,NOA,Gasoil Grade 2,349.9,22/08/2023,REFINOR,-26.71573,-64.9934
30-69718355-4,LA ANGOSTURA SRL,RUTA 304 KM 27,MACOMITAS,TUCUMAN,NOA,Gasoil Grade 3,459.9,22/08/2023,REFINOR,-26.71573,-64.9934
30-69718355-4,LA ANGOSTURA SRL,RUTA 304 KM 27,MACOMITAS,TUCUMAN,NOA,Pretol Premium - 95 Octane,389.9,22/08/2023,REFINOR,-26.71573,-64.9934
30-69718355-4,LA ANGOSTURA SRL,RUTA 304 KM 27,MACOMITAS,TUCUMAN,NOA,Pretol Undeladed - 95/98 Octane,309.9,22/08/2023,REFINOR,-26.71573,-64.9934
30-64399001-2,LA BAHIA SA,AV CABILDO 4899,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Compressed Natural Gas,119.9,14/10/2023,BLANCA,-34.539946,-58.474667
30-71095194-9,LA BALLESTA SRL,Ruta Nacional Nº 9 Km 530,BALLESTEROS,CORDOBA,CENTRO,Gasoil Grade 2,329.0,23/10/2023,YPF,-32.53805,-62.98041
30-71095194-9,LA BALLESTA SRL,Ruta Nacional Nº 9 Km 530,BALLESTEROS,CORDOBA,CENTRO,Gasoil Grade 3,424.0,23/10/2023,YPF,-32.53805,-62.98041
