,Fecha,Venta
3384,2015-08-10,14.82
3385,2015-08-11,14.83
3386,2015-08-12,14.87
3387,2015-08-13,14.97
3388,2015-08-14,15.1
3389,2015-08-18,15.05
3390,2015-08-19,15.15
3391,2015-08-20,15.35
3392,2015-08-21,15.55
3393,2015-08-24,15.84
3394,2015-08-25,15.97
3395,2015-08-26,15.92
3396,2015-08-27,15.67
3397,2015-08-28,15.53
3398,2015-08-31,15.47
3399,2015-09-01,15.51
3400,2015-09-02,15.62
3401,2015-09-03,15.66
3402,2015-09-04,15.48
3403,2015-09-07,15.45
3404,2015-09-08,15.51
3405,2015-09-09,15.55
3406,2015-09-10,15.54
3407,2015-09-11,15.52
3408,2015-09-14,15.62
3409,2015-09-15,15.68
3410,2015-09-16,15.85
3411,2015-09-17,15.91
3412,2015-09-18,15.86
3413,2015-09-21,15.9
3414,2015-09-22,15.94
3415,2015-09-23,15.93
3416,2015-09-24,16.01
3417,2015-09-25,16.06
3418,2015-09-28,16.01
3419,2015-09-29,16.0
3420,2015-09-30,15.99
3421,2015-10-01,15.88
3422,2015-10-02,15.89
3423,2015-10-05,15.8
3424,2015-10-06,15.74
3425,2015-10-07,15.75
3426,2015-10-08,15.77
3427,2015-10-09,15.83
3428,2015-10-13,15.83
3429,2015-10-14,15.82
3430,2015-10-15,15.83
3431,2015-10-16,15.94
3432,2015-10-19,16.11
3433,2015-10-20,16.03
3434,2015-10-21,15.88
3435,2015-10-22,16.03
3436,2015-10-23,16.05
3437,2015-10-26,15.81
3438,2015-10-27,15.85
3439,2015-10-28,15.9
3440,2015-10-29,15.77
3441,2015-10-30,15.75
3442,2015-11-02,15.63
3443,2015-11-03,15.51
3444,2015-11-04,15.46
3445,2015-11-05,15.14
3446,2015-11-09,14.45
3447,2015-11-10,14.7
3448,2015-11-11,15.33
3449,2015-11-12,15.27
3450,2015-11-13,15.05
3451,2015-11-16,15.1
3452,2015-11-17,15.35
3453,2015-11-18,15.41
3454,2015-11-19,15.2
3455,2015-11-20,15.07
3456,2015-11-23,15.19
3457,2015-11-24,15.24
3458,2015-11-25,15.12
3459,2015-11-26,14.96
3460,2015-11-30,14.74
3461,2015-12-01,14.49
3462,2015-12-02,14.8
3463,2015-12-03,14.73
3464,2015-12-04,14.81
3465,2015-12-09,14.73
3466,2015-12-10,14.77
3467,2015-12-11,14.86
3468,2015-12-14,14.69
3469,2015-12-15,14.54
3470,2015-12-16,14.57
3471,2015-12-17,14.36
3472,2015-12-18,14.2
3473,2015-12-21,13.9
3474,2015-12-22,13.92
3475,2015-12-23,14.1
3476,2015-12-24,14.1
3477,2015-12-28,14.32
3478,2015-12-29,14.41
3479,2015-12-30,14.32
3480,2015-12-31,14.32
3481,2016-01-04,14.2
3482,2016-01-05,14.29
3483,2016-01-06,14.43
3484,2016-01-07,14.44
3485,2016-01-08,14.45
3486,2016-01-11,14.44
3487,2016-01-12,14.38
3488,2016-01-13,14.4
3489,2016-01-14,14.41
3490,2016-01-15,14.38
3491,2016-01-18,14.37
3492,2016-01-19,14.37
3493,2016-01-20,14.35
3494,2016-01-21,14.36
3495,2016-01-22,14.35
3496,2016-01-25,14.35
3497,2016-01-26,14.36
3498,2016-01-27,14.37
3499,2016-01-28,14.29
3500,2016-01-29,14.27
3501,2016-02-01,14.4
3502,2016-02-02,14.3
3503,2016-02-03,14.39
3504,2016-02-04,14.4
3505,2016-02-05,14.41
3506,2016-02-10,14.43
3507,2016-02-11,14.66
3508,2016-02-12,14.95
3509,2016-02-15,15.0
3510,2016-02-16,15.08
3511,2016-02-17,15.32
3512,2016-02-18,15.35
3513,2016-02-19,15.33
3514,2016-02-22,15.42
3515,2016-02-23,15.43
3516,2016-02-24,15.58
3517,2016-02-25,15.66
3518,2016-02-26,15.65
3519,2016-02-29,15.61
3520,2016-03-01,15.95
3521,2016-03-02,15.9
3522,2016-03-03,15.71
3523,2016-03-04,15.72
3524,2016-03-07,15.73
3525,2016-03-08,15.74
3526,2016-03-09,15.72
3527,2016-03-10,15.71
3528,2016-03-11,15.6
3529,2016-03-14,15.61
3530,2016-03-15,15.35
3531,2016-03-16,15.42
3532,2016-03-17,15.58
3533,2016-03-18,15.56
3534,2016-03-21,15.39
3535,2016-03-22,15.34
3536,2016-03-23,15.3
3537,2016-03-28,15.43
3538,2016-03-29,15.39
3539,2016-03-30,15.3
3540,2016-03-31,15.26
3541,2016-04-01,15.21
3542,2016-04-04,15.19
3543,2016-04-05,15.1
3544,2016-04-06,14.98
3545,2016-04-07,14.95
3546,2016-04-08,14.91
3547,2016-04-11,14.96
3548,2016-04-12,15.01
3549,2016-04-13,14.92
3550,2016-04-14,14.98
3551,2016-04-15,14.94
3552,2016-04-18,14.81
3553,2016-04-19,14.73
3554,2016-04-20,14.68
3555,2016-04-21,14.8
3556,2016-04-22,14.88
3557,2016-04-25,14.85
3558,2016-04-26,14.79
3559,2016-04-27,14.74
3560,2016-04-28,14.71
3561,2016-04-29,14.66
3562,2016-05-02,14.66
3563,2016-05-03,14.66
3564,2016-05-04,14.67
3565,2016-05-05,14.58
3566,2016-05-06,14.54
3567,2016-05-09,14.53
3568,2016-05-10,14.53
3569,2016-05-11,14.6
3570,2016-05-12,14.7
3571,2016-05-13,14.63
3572,2016-05-16,14.68
3573,2016-05-17,14.66
3574,2016-05-18,14.71
3575,2016-05-19,14.69
3576,2016-05-20,14.67
3577,2016-05-23,14.67
3578,2016-05-24,14.66
3579,2016-05-26,14.67
3580,2016-05-27,14.67
3581,2016-05-30,14.64
3582,2016-05-31,14.51
3583,2016-06-01,14.43
3584,2016-06-02,14.36
3585,2016-06-03,14.28
3586,2016-06-06,14.16
3587,2016-06-07,14.19
3588,2016-06-08,14.23
3589,2016-06-09,14.31
3590,2016-06-10,14.31
3591,2016-06-13,14.41
3592,2016-06-14,14.41
3593,2016-06-15,14.46
3594,2016-06-16,14.42
3595,2016-06-21,14.46
3596,2016-06-22,14.56
3597,2016-06-23,14.75
3598,2016-06-24,15.02
3599,2016-06-27,15.32
3600,2016-06-28,15.02
3601,2016-06-29,15.02
3602,2016-06-30,15.05
3603,2016-07-01,15.05
3604,2016-07-04,15.09
3605,2016-07-05,15.0
3606,2016-07-06,14.91
3607,2016-07-07,14.9
3608,2016-07-11,15.03
3609,2016-07-12,15.09
3610,2016-07-13,15.06
3611,2016-07-14,15.11
3612,2016-07-15,15.26
3613,2016-07-18,15.39
3614,2016-07-19,15.23
3615,2016-07-20,15.37
3616,2016-07-21,15.33
3617,2016-07-22,15.43
3618,2016-07-25,15.57
3619,2016-07-26,15.53
3620,2016-07-27,15.55
3621,2016-07-28,15.52
3622,2016-07-29,15.47
3623,2016-08-01,15.49
3624,2016-08-02,15.34
3625,2016-08-03,15.32
3626,2016-08-04,15.33
3627,2016-08-05,15.24
3628,2016-08-08,15.33
3629,2016-08-09,15.35
3630,2016-08-10,15.3
3631,2016-08-11,15.3
3632,2016-08-12,15.34
3633,2016-08-16,15.37
3634,2016-08-17,15.43
3635,2016-08-18,15.44
3636,2016-08-19,15.42
3637,2016-08-22,15.46
3638,2016-08-23,15.5
3639,2016-08-24,15.51
3640,2016-08-25,15.49
3641,2016-08-26,15.49
3642,2016-08-29,15.51
3643,2016-08-30,15.49
3644,2016-08-31,15.41
3645,2016-09-01,15.28
3646,2016-09-02,15.39
3647,2016-09-05,15.38
3648,2016-09-06,15.36
3649,2016-09-07,15.3
3650,2016-09-08,15.38
3651,2016-09-09,15.38
3652,2016-09-12,15.41
3653,2016-09-13,15.37
3654,2016-09-14,15.41
3655,2016-09-15,15.42
3656,2016-09-16,15.5
3657,2016-09-19,15.6
3658,2016-09-20,15.76
3659,2016-09-21,15.68
3660,2016-09-22,15.7
3661,2016-09-23,15.72
3662,2016-09-26,15.8
3663,2016-09-27,15.78
3664,2016-09-28,15.76
3665,2016-09-29,15.74
3666,2016-09-30,15.71
3667,2016-10-03,15.66
3668,2016-10-04,15.57
3669,2016-10-05,15.6
3670,2016-10-06,15.57
3671,2016-10-07,15.55
3672,2016-10-11,15.59
3673,2016-10-12,15.53
3674,2016-10-13,15.55
3675,2016-10-14,15.6
3676,2016-10-17,15.67
3677,2016-10-18,15.64
3678,2016-10-19,15.63
3679,2016-10-20,15.58
3680,2016-10-21,15.56
3681,2016-10-24,15.62
3682,2016-10-25,15.61
3683,2016-10-26,15.58
3684,2016-10-27,15.5
3685,2016-10-28,15.57
3686,2016-10-31,15.56
3687,2016-11-01,15.43
3688,2016-11-02,15.4
3689,2016-11-03,15.37
3690,2016-11-04,15.42
3691,2016-11-07,15.47
3692,2016-11-08,15.42
3693,2016-11-09,15.38
3694,2016-11-10,15.35
3695,2016-11-11,15.45
3696,2016-11-14,15.9
3697,2016-11-15,15.85
3698,2016-11-16,15.8
3699,2016-11-17,15.8
3700,2016-11-18,15.85
3701,2016-11-21,15.82
3702,2016-11-22,15.82
3703,2016-11-23,15.95
3704,2016-11-24,16.03
3705,2016-11-25,16.09
3706,2016-11-29,16.1
3707,2016-11-30,16.15
3708,2016-12-01,16.25
3709,2016-12-02,16.35
3710,2016-12-05,16.28
3711,2016-12-06,16.18
3712,2016-12-07,16.3
3713,2016-12-12,16.34
3714,2016-12-13,16.36
3715,2016-12-14,16.43
3716,2016-12-15,16.66
3717,2016-12-16,16.69
3718,2016-12-19,16.74
3719,2016-12-20,16.58
3720,2016-12-21,16.58
3721,2016-12-22,16.64
3722,2016-12-23,16.66
3723,2016-12-26,16.85
3724,2016-12-27,16.77
3725,2016-12-28,16.8
3726,2016-12-29,16.95
3727,2016-12-30,16.87
3728,2017-01-02,16.99
3729,2017-01-03,17.11
3730,2017-01-04,16.96
3731,2017-01-05,16.87
3732,2017-01-06,16.86
3733,2017-01-09,16.88
3734,2017-01-10,16.85
3735,2017-01-11,16.81
3736,2017-01-12,16.82
3737,2017-01-13,16.79
3738,2017-01-16,16.81
3739,2017-01-17,16.85
3740,2017-01-18,16.88
3741,2017-01-19,16.89
3742,2017-01-20,16.86
3743,2017-01-23,16.88
3744,2017-01-24,16.87
3745,2017-01-25,16.85
3746,2017-01-26,16.8
3747,2017-01-27,16.8
3748,2017-01-30,16.7
3749,2017-01-31,16.64
3750,2017-02-01,16.61
3751,2017-02-02,16.51
3752,2017-02-03,16.48
3753,2017-02-06,16.48
3754,2017-02-07,16.49
3755,2017-02-08,16.48
3756,2017-02-09,16.43
3757,2017-02-10,16.43
3758,2017-02-13,16.45
3759,2017-02-14,16.41
3760,2017-02-15,16.32
3761,2017-02-16,16.28
3762,2017-02-17,16.48
3763,2017-02-20,16.49
3764,2017-02-21,16.42
3765,2017-02-22,16.35
3766,2017-02-23,16.26
3767,2017-02-24,16.28
3768,2017-03-01,16.24
3769,2017-03-02,16.02
3770,2017-03-03,16.07
3771,2017-03-06,16.1
3772,2017-03-07,16.09
3773,2017-03-08,16.02
3774,2017-03-09,16.02
3775,2017-03-10,16.04
3776,2017-03-13,16.08
3777,2017-03-14,16.07
3778,2017-03-15,16.06
3779,2017-03-16,16.04
3780,2017-03-17,16.07
3781,2017-03-20,16.2
3782,2017-03-21,16.13
3783,2017-03-22,16.08
3784,2017-03-23,16.09
3785,2017-03-27,16.11
3786,2017-03-28,16.07
3787,2017-03-29,15.9
3788,2017-03-30,15.89
3789,2017-03-31,15.98
3790,2017-04-03,15.99
3791,2017-04-04,15.88
3792,2017-04-05,15.87
3793,2017-04-06,15.87
3794,2017-04-07,15.69
3795,2017-04-10,15.63
3796,2017-04-11,15.69
3797,2017-04-12,15.69
3798,2017-04-17,15.91
3799,2017-04-18,15.87
3800,2017-04-19,16.1
3801,2017-04-20,16.09
3802,2017-04-21,16.09
3803,2017-04-24,16.12
3804,2017-04-25,16.1
3805,2017-04-26,16.06
3806,2017-04-27,15.95
3807,2017-04-28,15.99
3808,2017-05-02,15.97
3809,2017-05-03,15.89
3810,2017-05-04,15.91
3811,2017-05-05,15.91
3812,2017-05-08,16.01
3813,2017-05-09,15.95
3814,2017-05-10,15.94
3815,2017-05-11,15.92
3816,2017-05-12,15.93
3817,2017-05-15,15.97
3818,2017-05-16,16.05
3819,2017-05-17,16.06
3820,2017-05-18,16.2
3821,2017-05-19,16.11
3822,2017-05-22,16.22
3823,2017-05-23,16.28
3824,2017-05-24,16.29
3825,2017-05-26,16.34
3826,2017-05-29,16.41
3827,2017-05-30,16.45
3828,2017-05-31,16.39
3829,2017-06-01,16.3
3830,2017-06-02,16.32
3831,2017-06-05,16.34
3832,2017-06-06,16.38
3833,2017-06-07,16.36
3834,2017-06-08,16.34
3835,2017-06-09,16.35
3836,2017-06-12,16.41
3837,2017-06-13,16.41
3838,2017-06-14,16.51
3839,2017-06-15,16.49
3840,2017-06-16,16.53
3841,2017-06-19,16.64
3842,2017-06-21,16.7
3843,2017-06-22,16.53
3844,2017-06-23,16.56
3845,2017-06-26,16.67
3846,2017-06-27,16.72
3847,2017-06-28,16.67
3848,2017-06-29,16.71
3849,2017-06-30,16.84
3850,2017-07-03,16.91
3851,2017-07-04,16.96
3852,2017-07-05,17.21
3853,2017-07-06,17.25
3854,2017-07-07,17.2
3855,2017-07-10,17.3
3856,2017-07-11,17.42
3857,2017-07-12,17.5
3858,2017-07-13,17.6
3859,2017-07-14,17.57
3860,2017-07-17,17.72
3861,2017-07-18,17.84
3862,2017-07-19,17.82
3863,2017-07-20,17.84
3864,2017-07-21,17.96
3865,2017-07-24,18.05
3866,2017-07-25,18.14
3867,2017-07-26,18.27
3868,2017-07-27,18.42
3869,2017-07-28,18.43
3870,2017-07-31,18.09
3871,2017-08-01,18.09
3872,2017-08-02,18.26
3873,2017-08-03,18.18
3874,2017-08-04,18.15
3875,2017-08-07,18.19
3876,2017-08-08,18.4
3877,2017-08-09,18.41
3878,2017-08-10,18.48
3879,2017-08-11,18.48
3880,2017-08-14,18.1
3881,2017-08-15,18.15
3882,2017-08-16,18.3
3883,2017-08-17,18.35
3884,2017-08-18,18.3
3885,2017-08-22,18.32
3886,2017-08-23,18.3
3887,2017-08-24,18.26
3888,2017-08-25,18.28
3889,2017-08-28,18.31
3890,2017-08-29,18.29
3891,2017-08-30,18.26
3892,2017-08-31,18.23
3893,2017-09-01,18.15
3894,2017-09-04,18.1
3895,2017-09-05,17.99
3896,2017-09-06,17.95
3897,2017-09-07,17.83
3898,2017-09-08,17.88
3899,2017-09-11,17.94
3900,2017-09-12,17.88
3901,2017-09-13,17.85
3902,2017-09-14,17.86
3903,2017-09-15,17.84
3904,2017-09-18,17.92
3905,2017-09-19,17.95
3906,2017-09-20,17.97
3907,2017-09-21,17.95
3908,2017-09-22,17.95
3909,2017-09-25,17.97
3910,2017-09-26,18.05
3911,2017-09-27,17.99
3912,2017-09-28,17.97
3913,2017-09-29,17.91
3914,2017-10-02,17.96
3915,2017-10-03,17.9
3916,2017-10-04,17.82
3917,2017-10-05,17.8
3918,2017-10-06,17.78
3919,2017-10-09,17.87
3920,2017-10-10,17.86
3921,2017-10-11,17.85
3922,2017-10-12,17.89
3923,2017-10-13,17.9
3924,2017-10-17,18.02
3925,2017-10-18,18.05
3926,2017-10-19,17.98
3927,2017-10-20,18.01
3928,2017-10-23,18.07
3929,2017-10-24,18.14
3930,2017-10-25,18.1
3931,2017-10-26,18.08
3932,2017-10-27,18.12
3933,2017-10-30,18.15
3934,2017-10-31,18.1
3935,2017-11-01,18.03
3936,2017-11-02,18.03
3937,2017-11-03,18.01
3938,2017-11-07,18.0
3939,2017-11-08,17.9
3940,2017-11-09,17.95
3941,2017-11-10,17.98
3942,2017-11-13,18.08
3943,2017-11-14,18.07
3944,2017-11-15,18.06
3945,2017-11-16,18.06
3946,2017-11-17,18.09
3947,2017-11-21,18.12
3948,2017-11-22,18.14
3949,2017-11-23,18.1
3950,2017-11-24,18.07
3951,2017-11-27,18.11
3952,2017-11-28,18.14
3953,2017-11-29,18.12
3954,2017-11-30,17.96
3955,2017-12-01,18.01
3956,2017-12-04,18.07
3957,2017-12-05,17.96
3958,2017-12-06,17.95
3959,2017-12-07,17.88
3960,2017-12-11,17.93
3961,2017-12-12,17.95
3962,2017-12-13,17.93
3963,2017-12-14,17.96
3964,2017-12-15,18.09
3965,2017-12-18,18.25
3966,2017-12-19,18.14
3967,2017-12-20,18.06
3968,2017-12-21,18.23
3969,2017-12-22,18.47
3970,2017-12-26,18.9
3971,2017-12-27,19.05
3972,2017-12-28,19.55
3973,2017-12-29,19.28
3974,2018-01-02,19.25
3975,2018-01-03,19.29
3976,2018-01-04,19.41
3977,2018-01-05,19.45
3978,2018-01-08,19.58
3979,2018-01-09,19.54
3980,2018-01-10,19.32
3981,2018-01-11,19.41
3982,2018-01-12,19.54
3983,2018-01-15,19.61
3984,2018-01-16,19.6
3985,2018-01-17,19.62
3986,2018-01-18,19.64
3987,2018-01-19,19.69
3988,2018-01-22,19.8
3989,2018-01-23,19.88
3990,2018-01-24,20.03
3991,2018-01-25,19.96
3992,2018-01-26,19.98
3993,2018-01-29,20.03
3994,2018-01-30,20.04
3995,2018-01-31,19.95
3996,2018-02-01,19.93
3997,2018-02-02,19.92
3998,2018-02-05,19.92
3999,2018-02-06,19.89
4000,2018-02-07,19.85
4001,2018-02-08,19.93
4002,2018-02-09,20.23
4003,2018-02-14,20.2
4004,2018-02-15,20.12
4005,2018-02-16,20.15
4006,2018-02-19,20.23
4007,2018-02-20,20.16
4008,2018-02-21,20.3
4009,2018-02-22,20.31
4010,2018-02-23,20.35
4011,2018-02-26,20.4
4012,2018-02-27,20.4
4013,2018-02-28,20.35
4014,2018-03-01,20.4
4015,2018-03-02,20.5
4016,2018-03-05,20.55
4017,2018-03-06,20.65
4018,2018-03-07,20.68
4019,2018-03-08,20.65
4020,2018-03-09,20.61
4021,2018-03-12,20.6
4022,2018-03-13,20.67
4023,2018-03-14,20.75
4024,2018-03-15,20.82
4025,2018-03-16,20.89
4026,2018-03-19,20.92
4027,2018-03-20,20.97
4028,2018-03-21,20.98
4029,2018-03-22,20.9
4030,2018-03-23,20.94
4031,2018-03-26,20.88
4032,2018-03-27,20.76
4033,2018-03-28,20.76
4034,2018-04-03,20.82
4035,2018-04-04,20.6
4036,2018-04-05,20.65
4037,2018-04-06,20.64
4038,2018-04-09,20.61
4039,2018-04-10,20.61
4040,2018-04-11,20.7
4041,2018-04-12,20.7
4042,2018-04-13,20.7
4043,2018-04-16,20.7
4044,2018-04-17,20.7
4045,2018-04-18,20.63
4046,2018-04-19,20.55
4047,2018-04-20,20.58
4048,2018-04-23,20.57
4049,2018-04-24,20.59
4050,2018-04-25,20.56
4051,2018-04-26,20.85
4052,2018-04-27,21.0
4053,2018-05-02,21.5
4054,2018-05-03,23.5
4055,2018-05-04,22.2
4056,2018-05-07,22.5
4057,2018-05-08,23.0
4058,2018-05-09,23.5
4059,2018-05-10,23.55
4060,2018-05-11,24.25
4061,2018-05-14,26.8
4062,2018-05-15,24.8
4063,2018-05-16,25.0
4064,2018-05-17,25.2
4065,2018-05-18,25.4
4066,2018-05-21,25.4
4067,2018-05-22,25.4
4068,2018-05-23,25.49
4069,2018-05-24,25.75
4070,2018-05-28,25.85
4071,2018-05-29,25.85
4072,2018-05-30,25.9
4073,2018-05-31,25.97
4074,2018-06-01,26.0
4075,2018-06-04,26.0
4076,2018-06-05,25.9
4077,2018-06-06,25.55
4078,2018-06-07,25.65
4079,2018-06-08,26.2
4080,2018-06-11,26.3
4081,2018-06-12,26.7
4082,2018-06-13,27.0
4083,2018-06-14,28.7
4084,2018-06-15,28.7
4085,2018-06-18,28.5
4086,2018-06-19,28.5
4087,2018-06-21,28.5
4088,2018-06-22,28.1
4089,2018-06-25,28.3
4090,2018-06-26,28.3
4091,2018-06-27,28.3
4092,2018-06-28,28.5
4093,2018-06-29,29.4
4094,2018-07-02,29.3
4095,2018-07-03,29.0
4096,2018-07-04,28.95
4097,2018-07-05,28.9
4098,2018-07-06,28.9
4099,2018-07-10,28.5
4100,2018-07-11,28.5
4101,2018-07-12,28.4
4102,2018-07-13,28.68
4103,2018-07-16,28.85
4104,2018-07-17,28.8
4105,2018-07-18,28.65
4106,2018-07-19,28.65
4107,2018-07-20,28.9
4108,2018-07-23,28.8
4109,2018-07-24,28.7
4110,2018-07-25,28.7
4111,2018-07-26,28.7
4112,2018-07-27,28.7
4113,2018-07-30,28.65
4114,2018-07-31,28.45
4115,2018-08-01,28.45
4116,2018-08-02,28.4
4117,2018-08-03,28.35
4118,2018-08-06,28.3
4119,2018-08-07,28.3
4120,2018-08-08,28.3
4121,2018-08-09,28.5
4122,2018-08-10,29.5
4123,2018-08-13,30.5
4124,2018-08-14,30.5
4125,2018-08-15,30.5
4126,2018-08-16,30.1
4127,2018-08-17,30.2
4128,2018-08-21,30.5
4129,2018-08-22,30.8
4130,2018-08-23,30.95
4131,2018-08-24,31.35
4132,2018-08-27,32.2
4133,2018-08-28,33.0
4134,2018-08-29,35.0
4135,2018-08-30,40.0
4136,2018-08-31,38.0
4137,2018-09-03,38.7
4138,2018-09-04,40.0
4139,2018-09-05,39.2
4140,2018-09-06,38.6
4141,2018-09-07,37.5
4142,2018-09-10,37.7
4143,2018-09-11,38.25
4144,2018-09-12,38.5
4145,2018-09-13,39.5
4146,2018-09-14,40.0
4147,2018-09-17,40.35
4148,2018-09-18,39.75
4149,2018-09-19,39.5
4150,2018-09-20,39.0
4151,2018-09-21,38.25
4152,2018-09-24,38.25
4153,2018-09-25,40.0
4154,2018-09-26,39.25
4155,2018-09-27,40.5
4156,2018-09-28,41.3
4157,2018-10-01,40.0
4158,2018-10-02,38.5
4159,2018-10-03,39.0
4160,2018-10-04,38.8
4161,2018-10-05,38.5
4162,2018-10-08,38.0
4163,2018-10-09,38.0
4164,2018-10-10,38.0
4165,2018-10-11,38.0
4166,2018-10-12,37.8
4167,2018-10-16,37.8
4168,2018-10-17,37.7
4169,2018-10-18,37.75
4170,2018-10-19,37.75
4171,2018-10-22,37.25
4172,2018-10-23,37.3
4173,2018-10-24,37.2
4174,2018-10-25,37.2
4175,2018-10-26,37.25
4176,2018-10-29,37.0
4177,2018-10-30,37.0
4178,2018-10-31,36.5
4179,2018-11-01,36.25
4180,2018-11-02,36.25
4181,2018-11-05,35.6
4182,2018-11-07,35.5
4183,2018-11-08,35.5
4184,2018-11-09,35.5
4185,2018-11-12,35.25
4186,2018-11-13,36.0
4187,2018-11-14,36.0
4188,2018-11-15,36.09
4189,2018-11-16,36.06
4190,2018-11-20,36.26
4191,2018-11-21,36.3
4192,2018-11-22,36.5
4193,2018-11-23,37.5
4194,2018-11-26,39.0
4195,2018-11-27,38.5
4196,2018-11-28,38.0
4197,2018-11-29,38.0
4198,2018-12-03,37.0
4199,2018-12-04,37.0
4200,2018-12-05,37.0
4201,2018-12-06,37.5
4202,2018-12-07,37.5
4203,2018-12-10,37.5
4204,2018-12-11,37.5
4205,2018-12-12,37.5
4206,2018-12-13,37.65
4207,2018-12-14,37.65
4208,2018-12-17,38.5
4209,2018-12-18,38.5
4210,2018-12-19,39.0
4211,2018-12-20,39.0
4212,2018-12-21,39.0
4213,2018-12-26,39.75
4214,2018-12-27,40.0
4215,2018-12-28,40.5
4216,2019-01-02,40.5
4217,2019-01-03,40.25
4218,2019-01-04,40.0
4219,2019-01-07,39.5
4220,2019-01-08,39.25
4221,2019-01-09,39.75
4222,2019-01-10,39.25
4223,2019-01-11,39.25
4224,2019-01-14,39.0
4225,2019-01-15,39.25
4226,2019-01-16,39.25
4227,2019-01-17,39.0
4228,2019-01-18,39.0
4229,2019-01-21,38.75
4230,2019-01-22,38.75
4231,2019-01-23,39.0
4232,2019-01-24,38.5
4233,2019-01-25,38.25
4234,2019-01-28,38.25
4235,2019-01-29,38.5
4236,2019-01-30,38.25
4237,2019-01-31,37.5
4238,2019-02-01,37.75
4239,2019-02-04,37.5
4240,2019-02-05,37.3
4241,2019-02-06,37.25
4242,2019-02-07,37.75
4243,2019-02-08,37.5
4244,2019-02-11,38.0
4245,2019-02-12,38.0
4246,2019-02-13,38.25
4247,2019-02-14,38.5
4248,2019-02-15,38.75
4249,2019-02-18,38.75
4250,2019-02-19,39.0
4251,2019-02-20,39.75
4252,2019-02-21,39.25
4253,2019-02-22,38.75
4254,2019-02-25,38.75
4255,2019-02-26,39.25
4256,2019-02-27,39.0
4257,2019-02-28,39.0
4258,2019-03-01,39.0
4259,2019-03-06,40.5
4260,2019-03-07,42.5
4261,2019-03-08,41.0
4262,2019-03-11,41.0
4263,2019-03-12,41.25
4264,2019-03-13,41.5
4265,2019-03-14,41.0
4266,2019-03-15,41.0
4267,2019-03-18,41.0
4268,2019-03-19,41.25
4269,2019-03-20,41.25
4270,2019-03-21,41.25
4271,2019-03-22,41.75
4272,2019-03-25,41.9
4273,2019-03-26,42.55
4274,2019-03-27,44.0
4275,2019-03-28,43.8
4276,2019-03-29,43.65
4277,2019-04-01,43.5
4278,2019-04-03,43.5
4279,2019-04-04,43.65
4280,2019-04-05,44.0
4281,2019-04-08,44.0
4282,2019-04-09,44.0
4283,2019-04-10,44.0
4284,2019-04-11,44.0
4285,2019-04-12,43.65
4286,2019-04-15,43.5
4287,2019-04-16,43.8
4288,2019-04-17,43.45
4289,2019-04-22,44.35
4290,2019-04-23,44.15
4291,2019-04-24,44.5
4292,2019-04-25,46.0
4293,2019-04-26,46.1
4294,2019-04-29,45.07
4295,2019-04-30,46.0
4296,2019-05-02,46.25
4297,2019-05-03,45.75
4298,2019-05-06,46.5
4299,2019-05-07,46.0
4300,2019-05-08,46.0
4301,2019-05-09,46.0
4302,2019-05-10,46.0
4303,2019-05-13,46.0
4304,2019-05-14,46.0
4305,2019-05-15,46.0
4306,2019-05-16,46.0
4307,2019-05-17,46.1
4308,2019-05-20,46.35
4309,2019-05-21,46.25
4310,2019-05-22,46.1
4311,2019-05-23,46.2
4312,2019-05-24,46.15
4313,2019-05-27,46.15
4314,2019-05-28,46.2
4315,2019-05-29,46.2
4316,2019-05-30,45.9
4317,2019-05-31,46.0
4318,2019-06-03,46.1
4319,2019-06-04,46.0
4320,2019-06-05,45.6
4321,2019-06-06,45.65
4322,2019-06-07,45.7
4323,2019-06-10,45.5
4324,2019-06-11,45.5
4325,2019-06-12,45.3
4326,2019-06-13,45.3
4327,2019-06-14,45.2
4328,2019-06-18,45.15
4329,2019-06-19,44.9
4330,2019-06-21,44.5
4331,2019-06-24,44.44
4332,2019-06-25,44.1
4333,2019-06-26,44.2
4334,2019-06-27,44.2
4335,2019-06-28,43.8
4336,2019-07-01,43.45
4337,2019-07-02,43.5
4338,2019-07-03,43.05
4339,2019-07-04,42.9
4340,2019-07-05,42.9
4341,2019-07-10,42.8
4342,2019-07-11,43.2
4343,2019-07-12,43.25
4344,2019-07-15,43.75
4345,2019-07-16,44.45
4346,2019-07-17,44.2
4347,2019-07-18,43.95
4348,2019-07-19,43.95
4349,2019-07-22,44.05
4350,2019-07-23,44.25
4351,2019-07-24,44.6
4352,2019-07-25,44.95
4353,2019-07-26,44.95
4354,2019-07-29,45.15
4355,2019-07-30,45.15
4356,2019-07-31,45.2
4357,2019-08-01,45.43
4358,2019-08-02,45.9
4359,2019-08-05,46.6
4360,2019-08-06,46.4
4361,2019-08-07,46.5
4362,2019-08-08,46.72
4363,2019-08-09,46.9
4364,2019-08-12,57.0
4365,2019-08-13,57.0
4366,2019-08-14,62.0
4367,2019-08-15,59.0
4368,2019-08-16,59.0
4369,2019-08-20,58.0
4370,2019-08-21,58.5
4371,2019-08-22,58.0
4372,2019-08-23,58.0
4373,2019-08-26,57.5
4374,2019-08-27,59.0
4375,2019-08-28,60.5
4376,2019-08-29,60.75
4377,2019-08-30,63.0
4378,2019-09-02,63.5
4379,2019-09-03,61.0
4380,2019-09-04,59.0
4381,2019-09-05,59.0
4382,2019-09-06,59.0
